case_id,field,expected,tol
RND-051,BidPct,1.2796753845976903,1.2796753845976903e-09
RND-051,CY12,0.08441002747101702,1e-09
RND-051,MOIC,1.2737844980874433,1.2737844980874433e-09
RND-051,ImpDPO,-0.07083377714073524,1e-09
RND-051,BidMwVx,0.5983211012145828,1e-09
RND-051,F12P12,1.0054414915111625,1.0054414915111626e-09
RND-051,MTM,43.0,0.0
RND-051,MTA,360.0,0.0
RND-051,UseMTM,43.0,0.0
RND-051,BalAtExit,50801.12734962458,0.005
RND-051,YtmIRR,0.03241428705864496,1e-06
RND-051,YtmXIRR,0.03282353522861975,1e-06
RND-051,SellYTM,0.09039999999890753,1e-06
RND-051,MinHYTM,,0.0
RND-051,MinHCY,1.0,0.0
RND-051,MinHMOIC,40.0,0.0
RND-051,MinHAll,,0.0
RND-051,Net01,454.08,0.005
RND-051,Net02,454.08,0.005
RND-051,Net12,454.08,0.005
RND-051,Net23,454.08,0.005
RND-051,Net24,454.08,0.005
RND-051,Net25,454.08,0.005
RND-051,Net36,66334.40672708873,0.005
RND-051,Net60,0.0,0.005
RND-051,Opt06_Bid,56050.098906288724,0.005
RND-051,Opt12_Bid,57773.71939699367,0.005
RND-051,Opt24_Bid,61180.41936527454,0.005
RND-051,Opt36_Bid,64553.46791435356,0.005
RND-051,Opt60_Bid,71269.75386120284,0.005
RND-052,PmtPull,0.0,0.005
RND-052,ExitVal,48740.6,0.005
RND-052,BidNPV,28270.236313654677,0.005
RND-052,BidPct,0.9096873756480198,1e-09
RND-052,CY12,0.0,1e-09
RND-052,MOIC,1.724095952337619,1.724095952337619e-09
RND-052,ImpDPO,-0.028599774101222275,1e-09
RND-052,BidMwVx,13.83740635901317,1.3837406359013171e-08
RND-052,F12P12,0.0,1e-09
RND-052,MTM,112.0,0.0
RND-052,MTA,150.0,0.0
RND-052,UseMTM,112.0,0.0
RND-052,BalAtExit,11503.721524603054,0.005
RND-052,YtmIRR,0.10891089645770011,1e-06
RND-052,YtmXIRR,0.11437598086926101,1e-06
RND-052,SellYTM,0.11129999999879986,1e-06
RND-052,MinHYTM,55.0,0.0
RND-052,MinHCY,1.0,0.0
RND-052,MinHMOIC,29.0,0.0
RND-052,MinHAll,,0.0
RND-052,Net01,0.0,0.005
RND-052,Net02,0.0,0.005
RND-052,Net12,0.0,0.005
RND-052,Net23,0.0,0.005
RND-052,Net24,0.0,0.005
RND-052,Net25,0.0,0.005
RND-052,Net36,0.0,0.005
RND-052,Net60,0.0,0.005
RND-052,Opt06_Bid,46114.104168087484,0.005
RND-052,Opt12_Bid,43629.14291627972,0.005
RND-052,Opt24_Bid,39053.72752098171,0.005
RND-052,Opt36_Bid,34958.13878832754,0.005
RND-052,Opt60_Bid,28010.439487408963,0.005
RND-053,PmtPull,1255.3,0.005
RND-053,ExitVal,191061.89158116915,0.005
RND-053,BidNPV,118475.80280561598,0.005
RND-053,BidPct,0.4944792854571945,1e-09
RND-053,CY12,-0.10290455697525852,1e-09
RND-053,MOIC,1.756147556328748,1.7561475563287481e-09
RND-053,ImpDPO,0.12080088295405567,1e-09
RND-053,BidMwVx,0.21292615144886748,1e-09
RND-053,F12P12,-1.6286936064989044,1.6286936064989045e-09
RND-053,MTM,73.0,0.0
RND-053,MTA,360.0,0.0
RND-053,UseMTM,73.0,0.0
RND-053,BalAtExit,231100.26635829304,0.005
RND-053,YtmIRR,0.17906742228319605,1e-06
RND-053,YtmXIRR,0.1942605510130826,1e-06
RND-053,SellYTM,0.1377999999979231,1e-06
RND-053,MinHYTM,1.0,0.0
RND-053,MinHCY,1.0,0.0
RND-053,MinHMOIC,23.0,0.0
RND-053,MinHAll,,0.0
RND-053,Net01,0.0,0.005
RND-053,Net02,1255.3,0.005
RND-053,Net12,255.29999999999995,0.005
RND-053,Net23,255.29999999999995,0.005
RND-053,Net24,255.29999999999995,0.005
RND-053,Net25,255.29999999999995,0.005
RND-053,Net36,1255.3,0.005
RND-053,Net60,0.0,0.005
RND-053,Opt06_Bid,147197.90528051896,0.005
RND-053,Opt12_Bid,143817.45553927746,0.005
RND-053,Opt24_Bid,129493.15015096005,0.005
RND-053,Opt36_Bid,122432.34458907702,0.005
RND-053,Opt60_Bid,115477.90185579003,0.005
RND-054,PmtPull,170.04,0.005
RND-054,ExitVal,20221.46015,0.005
RND-054,BidNPV,18198.41752610111,0.005
RND-054,BidPct,0.6034010083011694,1e-09
RND-054,CY12,0.11212403479991806,1e-09
RND-054,MOIC,1.5035999756986764,1.5035999756986765e-09
RND-054,ImpDPO,0.48081945941460713,1e-09
RND-054,BidMwVx,0.37348159911844747,1e-09
RND-054,F12P12,6.203763947584444,6.2037639475844445e-09
RND-054,MTM,7.0,0.0
RND-054,MTA,360.0,0.0
RND-054,UseMTM,7.0,0.0
RND-054,BalAtExit,30204.61876222595,0.005
RND-054,YtmIRR,1.0063049791407583,1e-06
RND-054,YtmXIRR,1.6037648106233213,1e-06
RND-054,SellYTM,0.13440000000023175,1e-06
RND-054,MinHYTM,1.0,0.0
RND-054,MinHCY,1.0,0.0
RND-054,MinHMOIC,27.0,0.0
RND-054,MinHAll,27.0,0.0
RND-054,Net01,170.04,0.005
RND-054,Net02,170.04,0.005
RND-054,Net12,170.04,0.005
RND-054,Net23,170.04,0.005
RND-054,Net24,170.04,0.005
RND-054,Net25,170.04,0.005
RND-054,Net36,170.04,0.005
RND-054,Net60,0.0,0.005
RND-054,Opt06_Bid,19736.65790793515,0.005
RND-054,Opt12_Bid,19442.242683111446,0.005
RND-054,Opt24_Bid,18909.27718030823,0.005
RND-054,Opt36_Bid,18442.98904160027,0.005
RND-054,Opt60_Bid,17678.121419399402,0.005
RND-055,PmtPull,13983.79,0.005
RND-055,ExitVal,794427.5392794741,0.005
RND-055,BidNPV,837338.4143089048,0.005
RND-055,BidPct,0.7382812871040015,1e-09
RND-055,CY12,0.11690199365902786,1e-09
RND-055,MOIC,1.5165629303267583,1.5165629303267583e-09
RND-055,ImpDPO,0.11526085989248736,1e-09
RND-055,BidMwVx,0.34715345662451047,1e-09
RND-055,F12P12,1.141487020008042,1.1414870200080422e-09
RND-055,MTM,77.0,0.0
RND-055,MTA,141.0,0.0
RND-055,UseMTM,77.0,0.0
RND-055,BalAtExit,686482.2986714416,0.005
RND-055,YtmIRR,0.1856103506965603,1e-06
RND-055,YtmXIRR,0.2019372148367245,1e-06
RND-055,SellYTM,0.15370000000034384,1e-06
RND-055,MinHYTM,1.0,0.0
RND-055,MinHCY,1.0,0.0
RND-055,MinHMOIC,23.0,0.0
RND-055,MinHAll,23.0,0.0
RND-055,Net01,0.0,0.005
RND-055,Net02,0.0,0.005
RND-055,Net12,13983.79,0.005
RND-055,Net23,13983.79,0.005
RND-055,Net24,13983.79,0.005
RND-055,Net25,13983.79,0.005
RND-055,Net36,13983.79,0.005
RND-055,Net60,0.0,0.005
RND-055,Opt06_Bid,921582.5649177434,0.005
RND-055,Opt12_Bid,902471.1240389348,0.005
RND-055,Opt24_Bid,870106.4220561329,0.005
RND-055,Opt36_Bid,844538.6821606589,0.005
RND-055,Opt60_Bid,809703.47601611,0.005
RND-056,PmtPull,8949.75,0.005
RND-056,ExitVal,1005769.5917594299,0.005
RND-056,BidNPV,983339.851790709,0.005
RND-056,BidPct,0.9837189180385859,1e-09
RND-056,CY12,1.0410125145393827,1.0410125145393829e-09
RND-056,MOIC,1.0410125145393827,1.0410125145393829e-09
RND-056,ImpDPO,-0.004143913621070583,1e-09
RND-056,BidMwVx,0.42859269965432545,1e-09
RND-056,F12P12,18.224967584312022,1.8224967584312022e-08
RND-056,MTM,9.0,0.0
RND-056,MTA,327.0,0.0
RND-056,UseMTM,9.0,0.0
RND-056,BalAtExit,991677.361120132,0.005
RND-056,YtmIRR,0.10255441876802181,1e-06
RND-056,YtmXIRR,0.10738982401492136,1e-06
RND-056,SellYTM,0.12199999999825131,1e-06
RND-056,MinHYTM,3.0,0.0
RND-056,MinHCY,1.0,0.0
RND-056,MinHMOIC,29.0,0.0
RND-056,MinHAll,29.0,0.0
RND-056,Net01,0.0,0.005
RND-056,Net02,8949.75,0.005
RND-056,Net12,0.0,0.005
RND-056,Net23,0.0,0.005
RND-056,Net24,0.0,0.005
RND-056,Net25,0.0,0.005
RND-056,Net36,0.0,0.005
RND-056,Net60,0.0,0.005
RND-056,Opt06_Bid,980202.3276115847,0.005
RND-056,Opt12_Bid,976092.6986799258,0.005
RND-056,Opt24_Bid,939972.2757132225,0.005
RND-056,Opt36_Bid,908970.0732821911,0.005
RND-056,Opt60_Bid,859891.2254520699,0.005
RND-057,PmtPull,600.24,0.005
RND-057,ExitVal,57685.18368893565,0.005
RND-057,BidNPV,55237.37662985614,0.005
RND-057,BidPct,1.2355746216008596,1.2355746216008596e-09
RND-057,CY12,0.11953210675163077,1e-09
RND-057,MOIC,1.1656611449960408,1.1656611449960408e-09
RND-057,ImpDPO,-0.25853286905586925,1e-09
RND-057,BidMwVx,0.8223993976405983,1e-09
RND-057,F12P12,1.5594699922057675,1.5594699922057676e-09
RND-057,MTM,112.0,0.0
RND-057,MTA,133.0,0.0
RND-057,UseMTM,112.0,0.0
RND-057,BalAtExit,11651.51230013027,0.005
RND-057,YtmIRR,0.07394376466067953,1e-06
RND-057,YtmXIRR,0.07641087020105156,1e-06
RND-057,SellYTM,0.13969999999858304,1e-06
RND-057,MinHYTM,,0.0
RND-057,MinHCY,1.0,0.0
RND-057,MinHMOIC,25.0,0.0
RND-057,MinHAll,,0.0
RND-057,Net01,0.0,0.005
RND-057,Net02,600.24,0.005
RND-057,Net12,600.24,0.005
RND-057,Net23,0.0,0.005
RND-057,Net24,0.0,0.005
RND-057,Net25,0.0,0.005
RND-057,Net36,0.0,0.005
RND-057,Net60,0.0,0.005
RND-057,Opt06_Bid,56120.91763901077,0.005
RND-057,Opt12_Bid,55775.09402980493,0.005
RND-057,Opt24_Bid,52727.82264871012,0.005
RND-057,Opt36_Bid,50746.55192950307,0.005
RND-057,Opt60_Bid,49863.10353174305,0.005
RND-058,PmtPull,327.76765651666665,0.005
RND-058,ExitVal,34652.56496072128,0.005
RND-058,BidNPV,9584.078569048219,0.005
RND-058,BidPct,0.2642850661975228,1e-09
RND-058,CY12,1.314938497068562,1.314938497068562e-09
RND-058,MOIC,1.314938497068562,1.314938497068562e-09
RND-058,ImpDPO,0.05300000000000005,1e-09
RND-058,BidMwVx,0.12759434927080132,1e-09
RND-058,F12P12,4.347344628244356,4.347344628244356e-09
RND-058,MTM,110.0,0.0
RND-058,MTA,205.0,0.0
RND-058,UseMTM,110.0,0.0
RND-058,BalAtExit,24807.306014987786,0.005
RND-058,YtmIRR,0.49632282587840487,1e-06
RND-058,YtmXIRR,0.6250460949627734,1e-06
RND-058,SellYTM,0.21949999999683242,1e-06
RND-058,MinHYTM,1.0,0.0
RND-058,MinHCY,1.0,0.0
RND-058,MinHMOIC,10.0,0.0
RND-058,MinHAll,10.0,0.0
RND-058,Net01,327.76765651666665,0.005
RND-058,Net02,327.76765651666665,0.005
RND-058,Net12,0.0,0.005
RND-058,Net23,0.0,0.005
RND-058,Net24,0.0,0.005
RND-058,Net25,0.0,0.005
RND-058,Net36,0.0,0.005
RND-058,Net60,0.0,0.005
RND-058,Opt06_Bid,10613.248807400043,0.005
RND-058,Opt12_Bid,9096.808976300756,0.005
RND-058,Opt24_Bid,6516.645161964758,0.005
RND-058,Opt36_Bid,4440.8666873994935,0.005
RND-058,Opt60_Bid,1427.340037990105,0.005
RND-059,PmtPull,1610.4560133333332,0.005
RND-059,ExitVal,1585838.487658395,0.005
RND-059,BidNPV,1075101.4551320046,0.005
RND-059,BidPct,0.8440493316152712,1e-09
RND-059,CY12,0.013481615200883866,1e-09
RND-059,MOIC,1.5334797142247087,1.5334797142247089e-09
RND-059,ImpDPO,0.0,1e-09
RND-059,BidMwVx,0.464839344126973,1e-09
RND-059,F12P12,0.7136201868279085,1e-09
RND-059,MTM,39.0,0.0
RND-059,MTA,360.0,0.0
RND-059,UseMTM,39.0,0.0
RND-059,BalAtExit,1276175.3603971237,0.005
RND-059,YtmIRR,0.10738836513632961,1e-06
RND-059,YtmXIRR,0.11265349777738981,1e-06
RND-059,SellYTM,0.12240000000187976,1e-06
RND-059,MinHYTM,39.0,0.0
RND-059,MinHCY,1.0,0.0
RND-059,MinHMOIC,27.0,0.0
RND-059,MinHAll,,0.0
RND-059,Net01,0.0,0.005
RND-059,Net02,0.0,0.005
RND-059,Net12,1610.4560133333332,0.005
RND-059,Net23,1610.4560133333332,0.005
RND-059,Net24,1610.4560133333332,0.005
RND-059,Net25,1610.4560133333332,0.005
RND-059,Net36,1610.4560133333332,0.005
RND-059,Net60,0.0,0.005
RND-059,Opt06_Bid,1186801.604689715,0.005
RND-059,Opt12_Bid,1171498.1271265468,0.005
RND-059,Opt24_Bid,1141802.2099140512,0.005
RND-059,Opt36_Bid,1113254.4861531253,0.005
RND-059,Opt60_Bid,1015403.9070950919,0.005
